owner,segment_name,size_in_mb,num_rows,date
LYERP,GJML700,6,187510.0,20240821
LYERP,T_101328_DTL,0,0.0,20240821
LYERP,T_BMS_SK_QUERY_2023,1984,8032006.0,20240821
LYERP,T_XSJSMX_TMP3,7,233273.0,20240821
LYERP,T_CGFKZD_2023_TMP,72,907371.0,20240821
LYERP,T_YEHJ_2023_TMP,4,38757.0,20240821
LYERP,T_FKZZD_202407_TMP,2,14440.0,20240821
LYERP,NFN_VOUCHERTEMP,0,16.0,20240821
LYERP,NFN_VOUCHERENTRYTEMPLATE,2,21136.0,20240821
LYERP,NFN_VOUCHERENTRYTEMP,0,161.0,20240821
LYERP,NFN_REPORT_DTL,24,720882.0,20240821
LYERP,NFN_PROJECT,0,7.0,20240821
LYERP,NFN_MULTIPLE_ACCDTL,0,45.0,20240821
LYERP,NFN_GDZC_RELATIONACCOUNT,0,19.0,20240821
LYERP,NFN_GDZC_INITCARD,0,767.0,20240821
LYERP,NFN_GDZC_DETAIL,5,56248.0,20240821
LYERP,NFN_GDZC_DEP_ACCOUNT,0,273.0,20240821
LYERP,NFN_GDZC_CLASS,0,99.0,20240821
ORDDATA,ORDDCM_INTERNAL_TAGS,0,42.0,20240821
ORDDATA,ORDDCM_CT_DAREFS,0,72.0,20240821
ORDDATA,ORDDCM_ANON_RULES,0,3.0,20240821
ORDDATA,ORDDCM_ANON_ATTRS,0,37.0,20240821
ORDDATA,ORDDCM_CT_MACRO_DEP,0,1.0,20240821
ORDDATA,ORDDCM_CT_PRED_PAR,0,3.0,20240821
ORDDATA,ORDDCM_DOC_REFS_WRK,0,0.0,20240821
ORDDATA,ORDDCM_MAPPING_DOCS_WRK,0,0.0,20240821
ORDDATA,ORDDCM_CT_LOCATORPATHS_WRK,0,0.0,20240821
OGGERP,GOODS_DR3,0,393.0,20240821
OGGERP,LY_IMP_STQTY1,0,4127.0,20240821
OGGERP,PM4_TXJ_GOODS_NEWOLD,0,2760.0,20240821
OGGERP,BMS_SK_REM_GAO,0,9.0,20240821
OGGERP,T_EDI_ETMSCODE,0,17.0,20240821
OGGERP,T_ZX_YJGL_DTL,0,1065.0,20240821
OGGERP,MPCS_MC_GOODS_PROC_RATE,0,4.0,20240821
OGGERP,ZZ_YBSALE_LIST,0,168.0,20240821
OGGERP,MPCS_MC_CAL_DOC,0,547.0,20240821
OGGERP,ZZ_INSIDER_UPDATE_LOG,104,548660.0,20240821
OGGERP,MPCS_MC_PERIODFEE_DTL,1,14904.0,20240821
OGGERP,BMS_ACC_REM_YQM_20151202,2,22315.0,20240821
OGGERP,ZZ_ECODE,0,0.0,20240821
OGGERP,BMS_SK_SUM_GAO,0,12.0,20240821
OGGERP,LY_IMP_CUSTOM_LINK,0,729.0,20240821
OGGERP,LY_QX_CUSTOM,0,347.0,20240821
OGGERP,LY_IMP_SUPPLY_RELETE,0,946.0,20240821
OGGERP,MPCS_GMP_CHECK_RESULT,2,39344.0,20240821
OGGERP,MPCS_GMP_PASS_NOTICE,1,5527.0,20240821
OGGERP,MPCS_GMP_GOODSBACK_DTL,0,0.0,20240821
OGGERP,MPCS_MC_CALC_DOC,4,29529.0,20240821
OGGWMS,NP_EMPLOYEE_ROLE,0,1338.0,20240821
OGGWMS,NP_EFILES_PARAM,0,1.0,20240821
OGGWMS,NP_OP,0,1019.0,20240821
OGGWMS,T101_HIS,8711,33798972.0,20240821
OGGWMS,T201_HIS,123,1046087.0,20240821
OGGWMS,TPLA_SWAP_DATA_CFG,0,1487.0,20240821
OGGWMS,TMS_VEHICLE_TYPE,0,302.0,20240821
OGGWMS,TMS_VEHICLE,0,334.0,20240821
OGGWMS,ZX_YJBGS_PRINTFLAG,34,1242043.0,20240821
OGGWMS,TPRICE_USEDAY,0,1249.0,20240821
OGGWMS,TPRICE_PRICE_TYPE,0,9.0,20240821
OGGWMS,TPRICE_MODEL_JOB,0,172.0,20240821
OGGWMS,TPRICE_ESTIMATE_MODEL,0,3.0,20240821
OGGWMS,TPL_TRADE_ORDER,3,38000.0,20240821
OGGWMS,TPL_TRADE_DTL,19,105680.0,20240821
OGGWMS,TPL_SERVICE_CTL,0,4.0,20240821
OGGWMS,TPL_PUB_PACKNAME_DEF,0,137.0,20240821
OGGWMS,TPL_GOODSOWNER_OPSET,0,675.0,20240821
OGGWMS,ZX_LOTNO3,2,13486.0,20240821
OGGERP,ZX_FUYAN_DOC,0,290.0,20240821
OGGERP,T_101168_DOC,0,3.0,20240821
OGGERP,BMS_GOODS_SUPRICE_REF,21,555466.0,20240821
OGGERP,ZX_111041_TMP,0,3.0,20240821
OGGERP,TMP_BARCODE,0,30.0,20240821
OGGERP,TOZW_PLAN_SET_DTL,2,11943.0,20240821
OGGERP,TOZW_NFN_SETUP,0,59.0,20240821
OGGERP,TOZW_NFN_CONFIG_DOC,0,249.0,20240821
OGGERP,TOZW_EMP_TO_OPER,0,422.0,20240821
OGGERP,T320,0,3.0,20240821
OGGERP,GSP_RECOVER_DOC,0,75.0,20240821
OGGERP,GSP_RECALL_SU_RETURN,0,55.0,20240821
OGGERP,NFN_TRANSFERPROFITLOSS_DTL,1,26497.0,20240821
OGGERP,NFN_VOUCHERENTRYTEMPLATE,2,21136.0,20240821
OGGERP,TMP_LOT_DEF,0,1437.0,20240821
OGGERP,NFN_VOUCHER_TMP,5,61178.0,20240821
OGGERP,NFN_VOUCHERTEMPLATE,0,1538.0,20240821
OGGERP,T320_TMP,0,3.0,20240821
OGGERP,TMP_GOODS_SUPRICE_SUPPLY_REF,0,5528.0,20240821
OGGERP,NGPCS_PLACEPOINT_ROLE,0,1.0,20240821
OGGERP,NGPCS_PR_ALTER_DTL,49,1392301.0,20240821
LYERP,BMS_ST_QTY_LST_HIS,30217,520479574.0,20240821
OGGERP,XYUE_TMP_20211216,0,1.0,20240821
OGGERP,T_JXZHJG_SJJBM,0,10.0,20240821
OGGERP,ZX_101159_DOC,0,442.0,20240821
OGGERP,NP_OP_AP_BAK20180403,16,384489.0,20240821
OGGERP,TMP_20180720,2,44000.0,20240821
OGGERP,ZX_116036_TMP,0,23.0,20240821
OGGERP,ZX_BMS_CERT_DTL_TMP_2,96,1834036.0,20240821
OGGERP,TMP_LOT,0,1144.0,20240821
OGGERP,ZX_BMS_SA_INVOICE,1129,12699107.0,20240821
OGGERP,ZX_MINFQ,0,176.0,20240821
OGGERP,ZX_BMS_BUSI_DTL,6,190863.0,20240821
OGGERP,PM4_SMLY_GOODS_NEWOLD,0,7155.0,20240821
OGGERP,YBH_LY_IMP_GOODS,0,56.0,20240821
OGGERP,BMS_BUSI_DEF,0,99.0,20240821
OGGERP,TXJ_LY_IMP_GOODS,0,34.0,20240821
OGGERP,BMS_BUSISCOPE_DEF,0,235.0,20240821
OGGERP,BMS_CREDIT_LEVEL_2,0,6.0,20240821
OGGERP,YLF_BMS_STORER_POS,0,695.0,20240821
OGGERP,T_YUFZLFXB,88,832393.0,20240821
OGGERP,TMP_CUSTOMIS_LIJING,0,1929.0,20240821
OGGERP,ZX_111054,0,31.0,20240821
OGGERP,NPLY_ZH_GOODS,0,18.0,20240821
OGGERP,PM4_QZ_CUSTOMER_NEWOLD,0,731.0,20240821
OGGERP,ZX_101162,0,2.0,20240821
OGGERP,PM4_QZ_GOODS_PRICE,0,6525.0,20240821
OGGERP,EAS_ERROR_LOG,21,71098.0,20240821
OGGERP,GPCS_ALLOT_RETURNTOSUPPLY,16,656129.0,20240821
OGGERP,GPCS_INSIDER_INTEGRALINIT,2,50818.0,20240821
OGGERP,GPCS_PLACEPOINT_ALTERGOODS,0,0.0,20240821
OGGWMS,WMS_ECODE_RECORD_GOODSSEQ,12,197027.0,20240821
OGGWMS,WMS_PICKAREA,0,277.0,20240821
OGGWMS,T_GSP_QUALITY_RECHECK_WMS_HIS,0,17.0,20240821
OGGWMS,ZX_BOXNO_SEQ,0,520.0,20240821
OGGWMS,TMP_CW2,0,36.0,20240821
OGGWMS,TMS_LUYAN_VEHICLE,0,1.0,20240821
OGGWMS,WMS_UDI_PARSER_RULE_DTL,0,566.0,20240821
OGGERP,ZX_BASEGOODS,96,498203.0,20240821
OGGERP,ZX_111037_JOBWATCH,0,8.0,20240821
OGGERP,FAPIAO,0,380.0,20240821
OGGERP,GSP_ENTRY_CUSTOMER_LICENSE,2,35139.0,20240821
OGGERP,PUB_EMPLOYEE_2,0,30.0,20240821
OGGERP,ZX_XYUE_GOODSFX_PUB_GOODS,6,75613.0,20240821
OGGWMS,XYUE_IMP_WB_IN_ORDER_DTL,0,2.0,20240821
LYWMS,XYUE_TMP_YISHAN_GOODSPACK,0,176.0,20240821
LYERP,NPBUSI_YB_DEF,0,1.0,20240821
LYERP,NPBUSI_YB_GOODS,2,9389.0,20240821
OGGERP,YBH_T_TMP_TABLENAME,0,35.0,20240821
OGGERP,T_101192,0,709.0,20240821
OGGERP,RETAIL_SVCARD_INFO_DEAL,0,381.0,20240821
OGGERP,T_101139,2,8763.0,20240821
OGGERP,BI_COM_DTL_STRUCT,0,42.0,20240821
OGGERP,BI_COM_CATEGORY,0,7.0,20240821
OGGERP,BMS_ACC_SUM,2773,51554933.0,20240821
OGGERP,BMS_ACC_DOC,10054,92516238.0,20240821
OGGERP,ZX_TL_PAYDAYS,0,138.0,20240821
OGGWMS,ZX_TL_OUTDTL_TMP,0,190.0,20240821
OGGWMS,ZX_WMS_CONSERVE_GOODS,1,25042.0,20240821
OGGWMS,OUT_GEN_INRECEIVE_DOC,0,6085.0,20240821
OGGWMS,ZX_INVOMSG_BGFLAG,26,264.0,20240821
OGGWMS,ZX_FZ_ECODEFLAG_CANCLE_BAK,2,62467.0,20240821
OGGWMS,WMS_CANCEL_JOB_LST_TEST,0,7.0,20240821
OGGERP,ZX_111029_CUSTOMERID_YYBM,0,465.0,20240821
OGGERP,GOODS_DR2,0,393.0,20240821
OGGERP,ZZ_PUB_GOODS_UNIT_ORDERBY,0,14.0,20240821
LYERP,ZSBXSYYC,0,40.0,20240821
LYWMS,XYUE_TMP_CHANGELOTID,0,0.0,20240821
OGGERP,GPCS_PLACE_TO_BILL,0,9713.0,20240821
OGGERP,GPCS_PLACE_INVALID,0,22.0,20240821
OGGERP,GPCS_REQ_PLACEDOC,176,7855879.0,20240821
OGGERP,GRESA_PRESCRIPTION_DTL,392,12212539.0,20240821
OGGERP,GRESA_SA_PROM,80,2016536.0,20240821
OGGERP,GRESA_SA_LST,1155,35292691.0,20240821
OGGERP,BMS_CREDIT_ADJUST_DTL,2,33842.0,20240821
OGGERP,BMS_CREDIT_ADJUST_DOC,0,2050.0,20240821
OGGERP,BMS_CREDIT_TMP_4,0,1.0,20240821
OGGERP,BMS_ENTRY_CUSTOMER_APPROVE,0,5.0,20240821
OGGERP,BMS_DISCOUNT_FORBIDGDS,0,99.0,20240821
OGGERP,BMS_FORBID_SALES,0,2679.0,20240821
OGGERP,BMS_GM_OOSREC,568,5938452.0,20240821
OGGERP,BMS_FORBID_SALES_GOODS,0,798.0,20240821
OGGERP,BMS_PRICE_GOODSLST_DTL,0,4.0,20240821
OGGERP,BMS_SABK_STRG_TMP,12,596941.0,20240821
OGGERP,PM4_PT_CUSTOMER_NEWOLD,0,1466.0,20240821
OGGERP,ZZ_GOODSID,0,0.0,20240821
OGGERP,PLAN_TABLE,0,0.0,20240821
OGGERP,BMS_ST_ADJUST_LOG,0,45.0,20240821
OGGERP,TMP_RESA_PROM_PRICE,0,37.0,20240821
OGGERP,TMP_NEWOLD,0,12.0,20240821
OGGERP,BMS_SU_CON_DTL,744,5395257.0,20240821
OGGERP,BMS_SU_PLAN,23,371234.0,20240821
OGGERP,PM4_QZDYF_GOODS_TO_SUPPLYER,0,5131.0,20240821
OGGERP,GAO_TMP_1,0,130.0,20240821
OGGERP,NFN_YSGL_DAYS_LANK,0,1.0,20240821
OGGERP,MPCS_GOODS_QUOTE,0,3999.0,20240821
OGGERP,LYZY_POSID,0,695.0,20240821
LYERP,NP_ROLE_OP_HIS,4,165621.0,20240821
OGGWMS,IMP_WMS_STQTY_DTL,11,73495.0,20240821
OGGERP,MPCS_NM_MRP,0,1.0,20240821
OGGERP,MPCS_MC_PROC_DEF,0,7.0,20240821
OGGERP,MPCS_MC_COSTITEM_DEF,0,12.0,20240821
OGGERP,ZZLY_YPQX_GOODSID,0,3139.0,20240821
OGGERP,ZZLY_CUSTOMER,0,584.0,20240821
OGGERP,PM4_PT_INVINFO,0,90.0,20240821
OGGERP,BMS_ST_QTY_REAL,15,260944.0,20240821
OGGERP,BMS_ST_FIX_USER_MODEL_DTL,0,4.0,20240821
OGGERP,BMS_PRES_GOODS_POLICY,0,477.0,20240821
OGGERP,BMS_PAY_DOC,216,1161122.0,20240821
OGGWMS,TPL_CUST_RETVISIT_LST,0,1.0,20240821
OGGWMS,XYUE_TMP_POSID,0,80.0,20240821
OGGWMS,WMS_RF_OPERATOR,0,675.0,20240821
OGGWMS,T_WCS_TO_WMS_DZBQFINISH_BAK,0,6608.0,20240821
OGGWMS,T_WCS_TO_WMS_BOXBIND,0,0.0,20240821
OGGWMS,ZX_LOTNO,0,1613.0,20240821
OGGWMS,TPL_GOODS,2421,8067347.0,20240821
OGGWMS,TPL_GO_COMPANY_MAN,0,1.0,20240821
OGGWMS,WMS_SHIP_ZONE_POS_RULE,0,0.0,20240821
OGGWMS,WMS_SHIP_ZONE_OF_RULE,0,0.0,20240821
OGGWMS,WMS_PICKAREA_POS_DEF,5,164194.0,20240821
OGGWMS,ZX_710030_INCEPTADDR,0,2559.0,20240821
OGGWMS,PUB_SALER,0,92.0,20240821
OGGWMS,GSP_CONSERVE_PLAN_DOC,15,191405.0,20240821
OGGWMS,XYUE_TMP_DATE,0,1.0,20240821
OGGWMS,GTOE_CANCEL_JOB_LST,0,0.0,20240821
OGGWMS,WMS_ST_QTY_LST_HIS2,4320,65561097.0,20240821
OGGWMS,GSP_ST_IO_RECORD,4150,30362268.0,20240821
OGGWMS,TPL_OWNER_DDL_DEF,0,1602.0,20240821
OGGWMS,ZX_SALES_INVNO_HIS,1280,21068047.0,20240821
OGGWMS,ZX_RECEIPT_CHECKDETAIL,13,246294.0,20240821
OGGWMS,TPL_ST_IO_DOC,3296,34056206.0,20240821
OGGWMS,WMS_BOX_DTL,2054,27188681.0,20240821
OGGWMS,WMS_ECODE_RECORD,4923,67316032.0,20240821
OGGWMS,WMS_DEVICE_WCS_SETUP,0,1.0,20240821
OGGERP,GSP_GOODS_TMP,0,24.0,20240821
OGGERP,GRESA_HANDIN_DOC,18,401270.0,20240821
OGGERP,ZX_111029_XM_DAY,0,880.0,20240821
OGGERP,ZX_116052_QX,2,29337.0,20240821
OGGWMS,ZX_710037_COOL,1,9896.0,20240821
OGGWMS,ZX_710037_BAK_215,0,553.0,20240821
OGGWMS,TMS_LUYAN_GPS_ACCOUNTDTL,0,53.0,20240821
OGGERP,NFN_MULTIPLE_ACCDTL,0,45.0,20240821
OGGERP,RPT_SU_MONTH,0,4.0,20240821
OGGERP,SYS_DDL,0,625.0,20240821
OGGERP,SCAN_FILENAME_RULE,0,1.0,20240821
OGGERP,PUB_GOODS_BAK,30,103279.0,20240821
OGGERP,NP_LS,0,3580.0,20240821
OGGERP,T103_HIS,44,341879.0,20240821
OGGERP,GSP_LOT_ALTER_APPROVE,1,7356.0,20240821
OGGERP,ZX_BMS_RETAILMAC,0,4870.0,20240821
OGGERP,PM4_XMDYF_GOODS2,0,211.0,20240821
OGGERP,PUB_GOODS_VARIETY_DESC,0,113.0,20240821
OGGERP,PUB_GOODS_UNIT,31,593092.0,20240821
OGGERP,PUB_SETTLE_ACCOUNT,0,5950.0,20240821
OGGERP,PUB_SUPPLYER_QX,0,246.0,20240821
OGGERP,RESA_COMB_GOODS_DTL,0,97.0,20240821
OGGWMS,ZX_SALES_INVNO_WB_HIS,2,19342.0,20240821
OGGERP,RESA_PROM_LIMITCARD,0,23.0,20240821
OGGERP,RESA_PROM_FAVOUR,0,362.0,20240821
OGGERP,GPCS_PLACECENTER_TO_POINT,0,329.0,20240821
OGGERP,EMF_RFLIST_CARRYIN,0,0.0,20240821
OGGERP,PM4_QZ_CUSTOM_AGENTNAME,0,121.0,20240821
OGGERP,BMS_SU_RELATION,0,8958.0,20240821
OGGERP,BMS_SU_PROTOCAL_DTL,0,109.0,20240821
OGGERP,BMS_SU_CON_DOC,360,1757771.0,20240821
OGGERP,MPCS_PR_BOM_DOC,2,11757.0,20240821
OGGERP,MPCS_NM_PROCROUTE_PROCESS,0,445.0,20240821
OGGERP,NFN_ACCOUNT,11,90122.0,20240821
OGGERP,NFN_CODE,0,2.0,20240821
OGGERP,NFN_COMB_ITEMKM,0,71.0,20240821
OGGERP,NFN_COMB_ITEM,0,90.0,20240821
OGGERP,NFN_GDZC_ACCOUNTCLOSE,0,336.0,20240821
OGGWMS,WMS_RECEIVE_GOODSSTATUS_TMP,0,6933.0,20240821
OGGWMS,XYUE_TMP_GOODSID,0,917.0,20240821
OGGWMS,TPL_EDI_QUEUE_BACKUP,2517,54025998.0,20240821
OGGWMS,TPL_EDI_QUEUE,5,108928.0,20240821
OGGWMS,TPL_DAYCUT_SETUP,0,306.0,20240821
OGGWMS,TMS_SUBCONTRACT_COST,0,0.0,20240821
OGGWMS,TMS_DISPATCH_DTL,352,5255793.0,20240821
OGGWMS,PUB_EMPLOYEE,0,1640.0,20240821
OGGWMS,NP_RUNOP_LOG,264,6549023.0,20240821
OGGWMS,NP_ROLE_PUSH,0,151.0,20240821
OGGWMS,NP_QF_INSTANCE_WAIT,0,0.0,20240821
OGGERP,ZZ_PUB_GOODS_TMP_BAK20171019,4,14535.0,20240821
OGGERP,BMS_ST_QTY_LST_BAK20180523,22,482459.0,20240821
OGGERP,ZX_111033_TMP,1,0.0,20240821
OGGERP,ZX_111040_TMP,0,3355.0,20240821
OGGERP,T_101134,57,547609.0,20240821
OGGERP,T_108156,0,98.0,20240821
OGGERP,BMS_ACC_DOC_GROUPBY_20151016,0,6852.0,20240821
OGGERP,T_HYDHGZJL,0,4.0,20240821
OGGERP,YBH_GOODSVARIETY,0,13989.0,20240821
OGGERP,BMS_ST_QTY_LST_BAK33,0,1345.0,20240821
OGGERP,BMS_STORER_POS_TMP,0,660.0,20240821
OGGERP,ZX_XYUE_YM_SA,9,47130.0,20240821
OGGERP,TMP_PLACEPOINT_POS,0,300.0,20240821
OGGERP,ZX_GOODS_EMPHASI,0,2.0,20240821
OGGERP,ZX_JX_YLJGBM,0,2195.0,20240821
OGGERP,TMP_BOM_DOC,0,4963.0,20240821
OGGERP,ZX_IPO_SA,7,62726.0,20240821
OGGERP,PUB_CITY,0,342.0,20240821
OGGERP,PUB_CUSTOMER_IMP_TMP,9,44015.0,20240821
OGGERP,PUB_EMPLOYEE,2,14111.0,20240821
OGGERP,PUB_DDL_DTL,0,984.0,20240821
OGGERP,PUB_FORMONEY,0,2.0,20240821
OGGERP,PUB_GOODS_DETAIL,18,376121.0,20240821
OGGERP,PUB_GOODSVARIETY_CENTERRELATE,2,40643.0,20240821
OGGERP,PUB_NOTES,1,3700.0,20240821
OGGERP,ZX_CGPT_PRINT_GOODS,1,20250.0,20240821
OGGERP,TMP_LOT2,0,893.0,20240821
OGGERP,ZX_XYUE_JQB,1,28760.0,20240821
OGGERP,ZX_111030,0,974.0,20240821
OGGERP,YBH_T_TMP,2,37647.0,20240821
OGGERP,ZX_116046_DOC,4,20093.0,20240821
OGGERP,TESTNEW20160504,0,13052.0,20240821
OGGERP,T_CHZZTS,400,10121060.0,20240821
OGGERP,NP_OP_BAK20170412,0,1395.0,20240821
OGGERP,T_108126_DTL,0,2071.0,20240821
OGGERP,NP_AUTHAREA_DEPT,0,1353.0,20240821
OGGERP,NP_EFILES_LOG,0,1.0,20240821
OGGERP,NP_AUTHAREA_ROLE,0,3165.0,20240821
OGGERP,NP_PROD,0,8.0,20240821
OGGERP,NP_WF_APPROVESTATUS,0,3.0,20240821
OGGERP,NP_WF_DEFINE,0,9.0,20240821
OGGERP,NSNS_EMPLOYEE_CONTACTMAN,0,5617.0,20240821
LYERP,T_ZX_FLGL_DTL,0,2274.0,20240821
LYERP,T_ZX_FLGL_DOC,0,1957.0,20240821
LYERP,ZX_BMS_CERT_DTL_TMP_4,17,326328.0,20240821
LYERP,ZX_BMS_CERT_DTL_TMP_1,0,395.0,20240821
LYERP,ZX_111029_XMGOODS,0,21.0,20240821
LYERP,ZX_111050,2,5282.0,20240821
LYERP,ZX_111050_TMP,0,2981.0,20240821
LYERP,ZX_SRM_DEPTSALES,7,296730.0,20240821
LYERP,ZX_101140,0,13.0,20240821
LYERP,T_CGMXB,0,99.0,20240821
LYERP,T_101168_DOC,0,12.0,20240821
LYERP,ZX_111068,0,7540.0,20240821
LYERP,RETAIL_SVCARD_RECHARGE_DTL,0,62.0,20240821
LYERP,RETAIL_SVCARD_INFO_OP,8,211978.0,20240821
LYERP,TMP_GOODS_CLASS,0,4006.0,20240821
LYERP,ZX_SUPPLYER_NEWGOODS_DEAL,0,195.0,20240821
LYERP,ZX_TL_116038_TMP,0,973.0,20240821
LYERP,T_101173,1,4972.0,20240821
LYERP,BMS_SU_DTL_TMP,3,131855.0,20240821
LYWMS,QRTZ_FIRED_TRIGGERS,0,1.0,20240821
LYWMS,T_WCS_TO_WMS_BOXBIND,0,0.0,20240821
LYWMS,ZX_TL_CONSERVE_TMP,0,25.0,20240821
LYWMS,WMS_RECEIVE_DTL,3072,9679652.0,20240821
LYWMS,OSGC_IWCS_CONFIG_DTL,0,24.0,20240821
LYWMS,TPL_DISTRICT,0,11.0,20240821
LYWMS,ZX_SALES_INVNO_WB,0,3660.0,20240821
LYERP,ZX_101210,0,2840.0,20240821
LYWMS,WCS_DEVICE_GOODS,0,3.0,20240821
LYWMS,WCS_DEVICE_GOODS_QTY,0,1.0,20240821
XMLYYJD,YJD_USER_LOGIN,6,77270.0,20240821
LYERP,CHN_R_REPORT_RELATE,0,5.0,20240821
LYERP,GSP_COMPANY_LICENSE_TMP,14,32729.0,20240821
LYWMS,GTOE_EXPORT_ORDER,0,2.0,20240821
LYWMS,ZX_UDID_MSG_CONTACTLIST,0,191.0,20240821
LYWMS,GSP_ST_IO_RECORD,7255,48201100.0,20240821
LYWMS,GSP_CONSERVE_DTL,0,30.0,20240821
LYWMS,GSP_QUALITY_FEEDBACK,0,17.0,20240821
LYWMS,CDCS_GOODSINFO,1,3186.0,20240821
LYWMS,CDCS_WAREHOUSEDATA,55,131496.0,20240821
LYWMS,NP_USER_VIEW_EXPR,0,193.0,20240821
LYWMS,NP_USER_VIEW,0,7246.0,20240821
LYWMS,NP_SERVICE,0,1855.0,20240821
LYWMS,NP_ROLE_PUSH,0,151.0,20240821
LYWMS,NP_OP_AP,3,54274.0,20240821
LYWMS,NP_OP,0,1150.0,20240821
LYWMS,LY_WMS_STATICPOS,1,897.0,20240821
LYWMS,ZX_710045,0,33.0,20240821
LYWMS,TMS_LUYAN_TR_DTL,6373,40957250.0,20240821
LYWMS,TMP_CW2,0,36.0,20240821
LYWMS,ZX_NHND_ECODE_IMP,128,1145057.0,20240821
LYWMS,TMS_ROUTE_POS_BAK20180930,0,777.0,20240821
LYWMS,XYUE_TMP_IMP_GOODSPACKS,0,460.0,20240821
LYWMS,WMS_OUT_ORDER_LOT_DTL,2433,51365197.0,20240821
LYWMS,WMS_GROUP_DEF,0,193.0,20240821
LYWMS,WMS_GOODS_STORE_RULE,0,1122.0,20240821
LYWMS,WMS_GOODS_FEATURE,22,424660.0,20240821
LYWMS,WMS_GOODS_ALLOCATE_RULE,0,35.0,20240821
LYERP,GPCS_PLACESUPPLY_TINY_UNREC,1,13443.0,20240821
LYERP,GPCS_PLACESUPPLY_BILL,910,34129436.0,20240821
LYERP,GPCS_PLACESUPPLYDTL_STDTL,161,3821871.0,20240821
LYERP,GPCS_PLACESUPPLYDTL_ST,1488,16237385.0,20240821
LYERP,GPCS_NEWPOINT_REQTYPE_TMP,47,610178.0,20240821
LYERP,GPCS_LOWTMPER_GOODS_STORE,200,4452383.0,20240821
LYERP,GPCS_INSIDER_INTEGRALINFO,442,8606464.0,20240821
LYERP,GPCS_INSIDER_IMP_TMP,0,0.0,20240821
LYERP,GPCS_ACCEPTRETURN,55,1194949.0,20240821
LYERP,BMS_TR_FETCH_DTL,617,5677097.0,20240821
LYERP,GPCS_PLACE_INVALID,0,25.0,20240821
LYERP,ZZ_GYS_ENTRY,0,1455.0,20240821
LYERP,ZZ_GYS,0,1455.0,20240821
LYERP,COST,0,1267.0,20240821
LYERP,BMS_ACC_DOC,16021,144819097.0,20240821
LYERP,BI_COM_DTL_PARAM,0,9.0,20240821
LYERP,ZZ_INOUTID_KEEPINAG,0,1.0,20240821
LYERP,ZX_XYUE_GOODSFX_YM,0,1248.0,20240821
LYERP,GSP_EMPLOYEE_TRAIN_INFO_DTL,0,80.0,20240821
LYERP,GSP_DRUGSTORE_PRINCIPAL_INFO,0,5.0,20240821
LYERP,GRESA_SA_PROM,88,2149949.0,20240821
LYERP,GPCS_SUPPLY_SPECPRICE,0,289.0,20240821
LYERP,GPCS_SUBSHOP_PRICE,30,1037860.0,20240821
LYERP,GPCS_SHOP_AREA_DOC,0,22.0,20240821
LYWMS,TMS_LUYAN_TOTAL_DISTANCE,0,2362.0,20240821
LYWMS,T320,0,10.0,20240821
LYWMS,T340_HIS,16,10376.0,20240821
LYWMS,ZX_WMS_CONSERVE_GOODS,3,28554.0,20240821
LYWMS,WMS_ZSPT_OUT,0,0.0,20240821
LYWMS,BASE_GATHER_ROUTE,0,95.0,20240821
LYWMS,LYXLY_TMP,0,326.0,20240821
LYERP,ZX_PRECOMBINATION_DOC,0,0.0,20240821
LYERP,ZX_OLDFIRST_SALE,0,1112.0,20240821
LYERP,TMP_YLFGOODS,0,3741.0,20240821
LYERP,ESHOP_SUPLAN,312,3858032.0,20240821
LYERP,TMP_CS,0,831.0,20240821
LYERP,YBH_T_AGENT,0,446.0,20240821
LYERP,TOZW_PLAN_DEF,0,88.0,20240821
LYERP,TOZW_NFN_SETUP,0,59.0,20240821
LYERP,TOZW_ACCOUNT_DTL_TMP,2497,22413579.0,20240821
LYERP,TEST_BI_CHART_PIE,0,5.0,20240821
LYERP,T810,2,1.0,20240821
LYERP,T400_HIS,24,142321.0,20240821
LYERP,T310,0,0.0,20240821
LYERP,BMS_ST_DEF,0,837.0,20240821
LYERP,BMS_ST_ADJUST,33,636482.0,20240821
LYERP,BMS_SK_DEF,0,135.0,20240821
LYERP,BMS_SA_SETTLE_DTL,9452,54419883.0,20240821
LYERP,BMS_SA_REC_DTL,3328,52346795.0,20240821
LYERP,BMS_SA_DOC,4198,16725886.0,20240821
LYERP,BMS_SA_CON_DTL,3907,49342648.0,20240821
LYERP,ESHOP_ENTRY_GOODS,5,85686.0,20240821
LYERP,PM4_PT_SUPPLY_NEWOLD,0,820.0,20240821
LYERP,ZCL_BMS_SA_INV_INFO,0,80.0,20240821
LYWMS,TPRICE_STORE_TYPE,0,6.0,20240821
LYWMS,TPRICE_MODEL_DOC,0,6.0,20240821
LYWMS,TPRICE_GO_TRANS_DTL,0,168.0,20240821
LYWMS,TPRICE_GO_JOB_DTL,0,380.0,20240821
LYWMS,TPRICE_CORP_MODEL_STORE,0,0.0,20240821
LYWMS,TPRICE_ACC_TINY,0,0.0,20240821
LYWMS,TPRICE_ACC_DTL,0,0.0,20240821
LYWMS,TPL_ST_IO_DOC,5372,51062145.0,20240821
LYWMS,TPL_PROVINCE,0,35.0,20240821
LYWMS,ZX_WMS_CUSTOM_DAYSEQ,3,69908.0,20240821
LYWMS,ZX_OUT_LABEL_PRINT,304,8863154.0,20240821
LYERP,BMS_CUS_DISCOUNT_DEF,0,1366.0,20240821
