storageid,placepointname,date,daily_costing
7862,厦门鹭燕大药房霞溪路分店,2023-07-11,413037.6900923463
7862,厦门鹭燕大药房霞溪路分店,2023-07-12,411619.7177423463
7862,厦门鹭燕大药房霞溪路分店,2023-07-13,410828.92614234635
7862,厦门鹭燕大药房霞溪路分店,2023-07-14,409219.9745423463
7862,厦门鹭燕大药房霞溪路分店,2023-07-15,410517.0126523463
7862,厦门鹭燕大药房霞溪路分店,2023-07-16,407967.7057103463
7862,厦门鹭燕大药房霞溪路分店,2023-07-17,398279.8733873463
7862,厦门鹭燕大药房霞溪路分店,2023-07-18,396025.9100673463
7862,厦门鹭燕大药房霞溪路分店,2023-07-19,399078.64161734626
7862,厦门鹭燕大药房霞溪路分店,2023-07-20,399809.9836673463
7862,厦门鹭燕大药房霞溪路分店,2023-07-21,401805.83511734626
7862,厦门鹭燕大药房霞溪路分店,2023-07-22,400886.21620234626
7862,厦门鹭燕大药房霞溪路分店,2023-07-23,398330.45498734625
7862,厦门鹭燕大药房霞溪路分店,2023-07-24,392885.17218634626
7862,厦门鹭燕大药房霞溪路分店,2023-07-25,388977.9444063463
7862,厦门鹭燕大药房霞溪路分店,2023-07-26,391518.8645563463
7862,厦门鹭燕大药房霞溪路分店,2023-07-27,390636.79710634623
7862,厦门鹭燕大药房霞溪路分店,2023-07-28,390048.5010063463
7862,厦门鹭燕大药房霞溪路分店,2023-07-29,388463.8006023463
7862,厦门鹭燕大药房霞溪路分店,2023-07-30,392049.0991023463
7862,厦门鹭燕大药房霞溪路分店,2023-07-31,384198.5302293463
7862,厦门鹭燕大药房霞溪路分店,2023-08-01,382456.5195063463
7862,厦门鹭燕大药房霞溪路分店,2023-08-02,381372.0506743463
7862,厦门鹭燕大药房霞溪路分店,2023-08-03,378209.2253243463
7862,厦门鹭燕大药房霞溪路分店,2023-08-04,390112.2030313463
7862,厦门鹭燕大药房霞溪路分店,2023-08-05,393435.4361813463
7862,厦门鹭燕大药房霞溪路分店,2023-08-06,391247.0487813463
7862,厦门鹭燕大药房霞溪路分店,2023-08-07,388116.1622813463
7862,厦门鹭燕大药房霞溪路分店,2023-08-08,385597.78578134626
7862,厦门鹭燕大药房霞溪路分店,2023-08-09,381748.2457813463
7862,厦门鹭燕大药房霞溪路分店,2023-08-10,387307.35523134633
7862,厦门鹭燕大药房霞溪路分店,2023-08-11,385527.5679313463
7862,厦门鹭燕大药房霞溪路分店,2023-08-12,381361.20903134625
7862,厦门鹭燕大药房霞溪路分店,2023-08-13,379004.6265313463
7862,厦门鹭燕大药房霞溪路分店,2023-08-14,381398.9290313463
7862,厦门鹭燕大药房霞溪路分店,2023-08-15,379977.8202113463
7862,厦门鹭燕大药房霞溪路分店,2023-08-16,400809.8529613463
7862,厦门鹭燕大药房霞溪路分店,2023-08-17,399624.81596134626
7862,厦门鹭燕大药房霞溪路分店,2023-08-18,402554.84297734627
7862,厦门鹭燕大药房霞溪路分店,2023-08-19,399568.6117273463
7862,厦门鹭燕大药房霞溪路分店,2023-08-20,396587.5441673272
7862,厦门鹭燕大药房霞溪路分店,2023-08-21,392132.68166732724
7862,厦门鹭燕大药房霞溪路分店,2023-08-22,390673.77471732727
7862,厦门鹭燕大药房霞溪路分店,2023-08-23,396712.71811732725
7862,厦门鹭燕大药房霞溪路分店,2023-08-24,393717.99408332724
7862,厦门鹭燕大药房霞溪路分店,2023-08-25,392933.9685333272
7862,厦门鹭燕大药房霞溪路分店,2023-08-26,388769.9502333272
7862,厦门鹭燕大药房霞溪路分店,2023-08-27,384486.5522833272
7862,厦门鹭燕大药房霞溪路分店,2023-08-28,382232.3852333273
7862,厦门鹭燕大药房霞溪路分店,2023-08-29,382272.79123332724
7862,厦门鹭燕大药房霞溪路分店,2023-08-30,395363.20223332726
7862,厦门鹭燕大药房霞溪路分店,2023-08-31,394314.9873833272
7862,厦门鹭燕大药房霞溪路分店,2023-09-01,392738.7325833272
7862,厦门鹭燕大药房霞溪路分店,2023-09-02,394145.1185833273
7862,厦门鹭燕大药房霞溪路分店,2023-09-03,391773.2945333272
7862,厦门鹭燕大药房霞溪路分店,2023-09-04,389425.96128332725
7862,厦门鹭燕大药房霞溪路分店,2023-09-05,387780.15858332725
7862,厦门鹭燕大药房霞溪路分店,2023-09-06,399717.5217333272
7862,厦门鹭燕大药房霞溪路分店,2023-09-07,396757.78801532724
7862,厦门鹭燕大药房霞溪路分店,2023-09-08,398578.9378653272
7862,厦门鹭燕大药房霞溪路分店,2023-09-09,395897.17626532726
7862,厦门鹭燕大药房霞溪路分店,2023-09-10,393455.44606532727
7862,厦门鹭燕大药房霞溪路分店,2023-09-11,390164.7366653272
7862,厦门鹭燕大药房霞溪路分店,2023-09-12,398082.90859232727
7862,厦门鹭燕大药房霞溪路分店,2023-09-13,391694.1901423272
7862,厦门鹭燕大药房霞溪路分店,2023-09-14,389219.06499232724
7862,厦门鹭燕大药房霞溪路分店,2023-09-15,384152.79770032724
7862,厦门鹭燕大药房霞溪路分店,2023-09-16,390222.8333003272
7862,厦门鹭燕大药房霞溪路分店,2023-09-17,387918.13314132724
7862,厦门鹭燕大药房霞溪路分店,2023-09-18,381001.8837423272
7862,厦门鹭燕大药房霞溪路分店,2023-09-19,375420.6944923272
7862,厦门鹭燕大药房霞溪路分店,2023-09-20,375824.56139932724
7862,厦门鹭燕大药房霞溪路分店,2023-09-21,370709.11929932726
7862,厦门鹭燕大药房霞溪路分店,2023-09-22,366397.19020032726
7862,厦门鹭燕大药房霞溪路分店,2023-09-23,366870.22035032726
7862,厦门鹭燕大药房霞溪路分店,2023-09-24,364583.34845032723
7862,厦门鹭燕大药房霞溪路分店,2023-09-25,365717.3662503272
7862,厦门鹭燕大药房霞溪路分店,2023-09-26,360185.5093003273
7862,厦门鹭燕大药房霞溪路分店,2023-09-27,355549.6994503272
7862,厦门鹭燕大药房霞溪路分店,2023-09-28,353773.81925032724
7862,厦门鹭燕大药房霞溪路分店,2023-09-29,352601.8895503272
7862,厦门鹭燕大药房霞溪路分店,2023-09-30,364358.71525032725
7862,厦门鹭燕大药房霞溪路分店,2023-10-01,361863.9715003272
7862,厦门鹭燕大药房霞溪路分店,2023-10-02,362658.0371003272
7862,厦门鹭燕大药房霞溪路分店,2023-10-03,360469.6596503273
7862,厦门鹭燕大药房霞溪路分店,2023-10-04,384318.9669503272
7862,厦门鹭燕大药房霞溪路分店,2023-10-05,380396.29090432724
7862,厦门鹭燕大药房霞溪路分店,2023-10-06,376604.49850432726
7862,厦门鹭燕大药房霞溪路分店,2023-10-07,373149.7841063272
7862,厦门鹭燕大药房霞溪路分店,2023-10-08,370776.92380132724
7862,厦门鹭燕大药房霞溪路分店,2023-10-09,366188.0944513272
7862,厦门鹭燕大药房霞溪路分店,2023-10-10,361794.05815132725
7862,厦门鹭燕大药房霞溪路分店,2023-10-11,356045.85781132727
7862,厦门鹭燕大药房霞溪路分店,2023-10-12,354410.4698113273
7862,厦门鹭燕大药房霞溪路分店,2023-10-13,350630.3066113272
7862,厦门鹭燕大药房霞溪路分店,2023-10-14,348334.76211132726
7862,厦门鹭燕大药房霞溪路分店,2023-10-15,346260.49341132725
7862,厦门鹭燕大药房霞溪路分店,2023-10-16,342641.6610113273
7862,厦门鹭燕大药房霞溪路分店,2023-10-17,337429.56471132726
7862,厦门鹭燕大药房霞溪路分店,2023-10-18,353341.45476232725
7862,厦门鹭燕大药房霞溪路分店,2023-10-19,350050.9855784518
7862,厦门鹭燕大药房霞溪路分店,2023-10-20,345777.4165284517
7862,厦门鹭燕大药房霞溪路分店,2023-10-21,342732.74682845175
7862,厦门鹭燕大药房霞溪路分店,2023-10-22,339885.22817845177
7862,厦门鹭燕大药房霞溪路分店,2023-10-23,337418.63142845174
7862,厦门鹭燕大药房霞溪路分店,2023-10-24,334750.2793284517
7862,厦门鹭燕大药房霞溪路分店,2023-10-25,332172.87577945174
7862,厦门鹭燕大药房霞溪路分店,2023-10-26,335778.0179294518
7862,厦门鹭燕大药房霞溪路分店,2023-10-27,355603.73812945175
7862,厦门鹭燕大药房霞溪路分店,2023-10-28,357911.3921794517
7862,厦门鹭燕大药房霞溪路分店,2023-10-29,356688.28617945174
7862,厦门鹭燕大药房霞溪路分店,2023-10-30,354185.13287945173
7862,厦门鹭燕大药房霞溪路分店,2023-10-31,352904.5285294518
7862,厦门鹭燕大药房霞溪路分店,2023-11-01,357912.6719794518
7862,厦门鹭燕大药房霞溪路分店,2023-11-02,355792.60962945176
7862,厦门鹭燕大药房霞溪路分店,2023-11-03,353426.89612945175
7862,厦门鹭燕大药房霞溪路分店,2023-11-04,354661.1034244517
7862,厦门鹭燕大药房霞溪路分店,2023-11-05,350362.5705744518
7862,厦门鹭燕大药房霞溪路分店,2023-11-06,348360.46092445176
7862,厦门鹭燕大药房霞溪路分店,2023-11-07,346600.47827445174
7862,厦门鹭燕大药房霞溪路分店,2023-11-08,343547.25545145175
7862,厦门鹭燕大药房霞溪路分店,2023-11-09,340531.7990514518
7862,厦门鹭燕大药房霞溪路分店,2023-11-10,356215.1670014518
7862,厦门鹭燕大药房霞溪路分店,2023-11-11,353896.8722514518
7862,厦门鹭燕大药房霞溪路分店,2023-11-12,350573.69970145175
7862,厦门鹭燕大药房霞溪路分店,2023-11-13,346680.55965145177
7862,厦门鹭燕大药房霞溪路分店,2023-11-14,344153.20590145176
7862,厦门鹭燕大药房霞溪路分店,2023-11-15,352776.3890014518
7862,厦门鹭燕大药房霞溪路分店,2023-11-16,350406.9889514517
7862,厦门鹭燕大药房霞溪路分店,2023-11-17,352096.25745145173
7862,厦门鹭燕大药房霞溪路分店,2023-11-18,348341.7148014518
7862,厦门鹭燕大药房霞溪路分店,2023-11-19,345517.9409514518
7862,厦门鹭燕大药房霞溪路分店,2023-11-20,340393.04136345175
7862,厦门鹭燕大药房霞溪路分店,2023-11-21,335140.2320634518
7862,厦门鹭燕大药房霞溪路分店,2023-11-22,349615.71426345175
7862,厦门鹭燕大药房霞溪路分店,2023-11-23,344227.69956345175
7862,厦门鹭燕大药房霞溪路分店,2023-11-24,340963.7363134518
7862,厦门鹭燕大药房霞溪路分店,2023-11-25,338731.3228404518
7862,厦门鹭燕大药房霞溪路分店,2023-11-26,340564.3080404517
7862,厦门鹭燕大药房霞溪路分店,2023-11-27,335948.7897404517
7862,厦门鹭燕大药房霞溪路分店,2023-11-28,333378.2618404518
7862,厦门鹭燕大药房霞溪路分店,2023-11-29,346164.88259045174
7862,厦门鹭燕大药房霞溪路分店,2023-11-30,342446.1260904518
7862,厦门鹭燕大药房霞溪路分店,2023-12-01,350219.5039904518
7862,厦门鹭燕大药房霞溪路分店,2023-12-02,346956.3491904518
7862,厦门鹭燕大药房霞溪路分店,2023-12-03,342337.78874045174
7862,厦门鹭燕大药房霞溪路分店,2023-12-04,333103.7210404518
7862,厦门鹭燕大药房霞溪路分店,2023-12-05,329556.20334045176
7862,厦门鹭燕大药房霞溪路分店,2023-12-06,323817.91069045174
7862,厦门鹭燕大药房霞溪路分店,2023-12-07,327206.7809904518
7862,厦门鹭燕大药房霞溪路分店,2023-12-08,333777.71044045174
7862,厦门鹭燕大药房霞溪路分店,2023-12-09,337346.70659045177
7862,厦门鹭燕大药房霞溪路分店,2023-12-10,333805.30691745173
7862,厦门鹭燕大药房霞溪路分店,2023-12-11,330542.5009674517
7862,厦门鹭燕大药房霞溪路分店,2023-12-12,332483.1924674518
7862,厦门鹭燕大药房霞溪路分店,2023-12-13,328360.4151674518
7862,厦门鹭燕大药房霞溪路分店,2023-12-14,324038.71106745175
7862,厦门鹭燕大药房霞溪路分店,2023-12-15,320959.43456745177
7862,厦门鹭燕大药房霞溪路分店,2023-12-16,325308.6708174518
7862,厦门鹭燕大药房霞溪路分店,2023-12-17,322308.77256745176
7862,厦门鹭燕大药房霞溪路分店,2023-12-18,320138.87376745173
7862,厦门鹭燕大药房霞溪路分店,2023-12-19,316871.09901745175
7862,厦门鹭燕大药房霞溪路分店,2023-12-20,333668.32371745177
7862,厦门鹭燕大药房霞溪路分店,2023-12-21,331115.8512174518
7862,厦门鹭燕大药房霞溪路分店,2023-12-22,334101.7159674518
7862,厦门鹭燕大药房霞溪路分店,2023-12-23,331056.74101745174
7862,厦门鹭燕大药房霞溪路分店,2023-12-24,328102.9920674517
7862,厦门鹭燕大药房霞溪路分店,2023-12-25,325749.57756745175
7862,厦门鹭燕大药房霞溪路分店,2023-12-26,319979.15764945175
7862,厦门鹭燕大药房霞溪路分店,2023-12-27,317656.3845994518
7862,厦门鹭燕大药房霞溪路分店,2023-12-28,314898.85374945175
7862,厦门鹭燕大药房霞溪路分店,2023-12-29,346801.5009494517
7862,厦门鹭燕大药房霞溪路分店,2023-12-30,344343.6814111121
7881,厦门鹭燕大药房高林西里分店,2023-01-01,237251.98703299998
7881,厦门鹭燕大药房高林西里分店,2023-01-02,235277.57778300002
7881,厦门鹭燕大药房高林西里分店,2023-01-03,232546.963344
7881,厦门鹭燕大药房高林西里分店,2023-01-04,240219.873156
7881,厦门鹭燕大药房高林西里分店,2023-01-05,237862.626382
7881,厦门鹭燕大药房高林西里分店,2023-01-06,243185.011399
7881,厦门鹭燕大药房高林西里分店,2023-01-07,241358.190166
7881,厦门鹭燕大药房高林西里分店,2023-01-08,246264.284951
7881,厦门鹭燕大药房高林西里分店,2023-01-09,244411.002651
7881,厦门鹭燕大药房高林西里分店,2023-01-10,257868.757623
7881,厦门鹭燕大药房高林西里分店,2023-01-11,255322.893573
7881,厦门鹭燕大药房高林西里分店,2023-01-12,254078.013423
7881,厦门鹭燕大药房高林西里分店,2023-01-13,251811.14497300002
7881,厦门鹭燕大药房高林西里分店,2023-01-14,251145.85012299998
7881,厦门鹭燕大药房高林西里分店,2023-01-15,249821.99507300003
7881,厦门鹭燕大药房高林西里分店,2023-01-16,249494.154573
7881,厦门鹭燕大药房高林西里分店,2023-01-17,336836.618133
7881,厦门鹭燕大药房高林西里分店,2023-01-18,333455.779833
7881,厦门鹭燕大药房高林西里分店,2023-01-19,331865.679873
7881,厦门鹭燕大药房高林西里分店,2023-01-20,331177.083023
7881,厦门鹭燕大药房高林西里分店,2023-01-21,331177.083023
7881,厦门鹭燕大药房高林西里分店,2023-01-22,331177.08302300004
7881,厦门鹭燕大药房高林西里分店,2023-01-23,331177.083023
7881,厦门鹭燕大药房高林西里分店,2023-01-24,331177.083023
7881,厦门鹭燕大药房高林西里分店,2023-01-25,330811.7429729999
7881,厦门鹭燕大药房高林西里分店,2023-01-26,329848.79786299996
7881,厦门鹭燕大药房高林西里分店,2023-01-27,328624.410463
7881,厦门鹭燕大药房高林西里分店,2023-01-28,325909.177913
7881,厦门鹭燕大药房高林西里分店,2023-01-29,324551.57876299997
7881,厦门鹭燕大药房高林西里分店,2023-01-30,324222.84331300005
7881,厦门鹭燕大药房高林西里分店,2023-01-31,323942.84736300004
7881,厦门鹭燕大药房高林西里分店,2023-02-01,322055.28983799997
7881,厦门鹭燕大药房高林西里分店,2023-02-02,321638.692242
7881,厦门鹭燕大药房高林西里分店,2023-02-03,321159.64583200007
7881,厦门鹭燕大药房高林西里分店,2023-02-04,327476.627382
7881,厦门鹭燕大药房高林西里分店,2023-02-05,327327.29468199995
7881,厦门鹭燕大药房高林西里分店,2023-02-06,326945.30815199995
7881,厦门鹭燕大药房高林西里分店,2023-02-07,328243.48010199994
7881,厦门鹭燕大药房高林西里分店,2023-02-08,327116.65395199996
7881,厦门鹭燕大药房高林西里分店,2023-02-09,333893.321012
7881,厦门鹭燕大药房高林西里分店,2023-02-10,328927.629862
7881,厦门鹭燕大药房高林西里分店,2023-02-11,329323.650612
7881,厦门鹭燕大药房高林西里分店,2023-02-12,329105.982262
7881,厦门鹭燕大药房高林西里分店,2023-02-13,328543.997796
7881,厦门鹭燕大药房高林西里分店,2023-02-14,310267.732746
7881,厦门鹭燕大药房高林西里分店,2023-02-15,311099.40599600004
7881,厦门鹭燕大药房高林西里分店,2023-02-16,310145.607996
7881,厦门鹭燕大药房高林西里分店,2023-02-17,313338.813674
7881,厦门鹭燕大药房高林西里分店,2023-02-18,310548.753569
7881,厦门鹭燕大药房高林西里分店,2023-02-19,310174.51262899995
7881,厦门鹭燕大药房高林西里分店,2023-02-20,306838.392637
7881,厦门鹭燕大药房高林西里分店,2023-02-21,300011.174238
7881,厦门鹭燕大药房高林西里分店,2023-02-22,291385.545138
7881,厦门鹭燕大药房高林西里分店,2023-02-23,290969.28723799996
7881,厦门鹭燕大药房高林西里分店,2023-02-24,292143.317538
7881,厦门鹭燕大药房高林西里分店,2023-02-25,292014.550024
7881,厦门鹭燕大药房高林西里分店,2023-02-26,291706.42587399995
7881,厦门鹭燕大药房高林西里分店,2023-02-27,301396.76679699996
7881,厦门鹭燕大药房高林西里分店,2023-02-28,300882.50911700004
7881,厦门鹭燕大药房高林西里分店,2023-03-01,299820.036688
7881,厦门鹭燕大药房高林西里分店,2023-03-02,299427.909978
7881,厦门鹭燕大药房高林西里分店,2023-03-03,298117.470678
7881,厦门鹭燕大药房高林西里分店,2023-03-04,308091.541078
7881,厦门鹭燕大药房高林西里分店,2023-03-05,307733.746528
7881,厦门鹭燕大药房高林西里分店,2023-03-06,306869.54582799994
7881,厦门鹭燕大药房高林西里分店,2023-03-07,300454.635685
7881,厦门鹭燕大药房高林西里分店,2023-03-08,299647.11754599994
7881,厦门鹭燕大药房高林西里分店,2023-03-09,299925.09212499997
7881,厦门鹭燕大药房高林西里分店,2023-03-10,299458.316933
7881,厦门鹭燕大药房高林西里分店,2023-03-11,298846.548633
7881,厦门鹭燕大药房高林西里分店,2023-03-12,298214.926283
7881,厦门鹭燕大药房高林西里分店,2023-03-13,293022.70518299995
7881,厦门鹭燕大药房高林西里分店,2023-03-14,291775.580233
7881,厦门鹭燕大药房高林西里分店,2023-03-15,291373.449683
7881,厦门鹭燕大药房高林西里分店,2023-03-16,291123.920161
7881,厦门鹭燕大药房高林西里分店,2023-03-17,290902.387961
7881,厦门鹭燕大药房高林西里分店,2023-03-18,291481.353711
7881,厦门鹭燕大药房高林西里分店,2023-03-19,290083.764511
7881,厦门鹭燕大药房高林西里分店,2023-03-20,287645.787181
7881,厦门鹭燕大药房高林西里分店,2023-03-21,287066.93153099995
7881,厦门鹭燕大药房高林西里分店,2023-03-22,284426.75638100004
7881,厦门鹭燕大药房高林西里分店,2023-03-23,285181.103981
7881,厦门鹭燕大药房高林西里分店,2023-03-24,283790.60860599997
7881,厦门鹭燕大药房高林西里分店,2023-03-25,282554.659606
7881,厦门鹭燕大药房高林西里分店,2023-03-26,281022.73130600003
7881,厦门鹭燕大药房高林西里分店,2023-03-27,280875.684106
7881,厦门鹭燕大药房高林西里分店,2023-03-28,280386.97406499996
7881,厦门鹭燕大药房高林西里分店,2023-03-29,277790.80246499996
7881,厦门鹭燕大药房高林西里分店,2023-03-30,283055.990215
7881,厦门鹭燕大药房高林西里分店,2023-03-31,280565.29101499997
7881,厦门鹭燕大药房高林西里分店,2023-04-01,278903.759463
7881,厦门鹭燕大药房高林西里分店,2023-04-02,277072.682513
7881,厦门鹭燕大药房高林西里分店,2023-04-03,276099.628563
7881,厦门鹭燕大药房高林西里分店,2023-04-04,275762.94571299996
7881,厦门鹭燕大药房高林西里分店,2023-04-05,282175.679189
7881,厦门鹭燕大药房高林西里分店,2023-04-06,279887.279029
7881,厦门鹭燕大药房高林西里分店,2023-04-07,278591.052529
7881,厦门鹭燕大药房高林西里分店,2023-04-08,278802.587621
7881,厦门鹭燕大药房高林西里分店,2023-04-09,272756.48362099996
7881,厦门鹭燕大药房高林西里分店,2023-04-10,264053.938381
7881,厦门鹭燕大药房高林西里分店,2023-04-11,263860.687081
7881,厦门鹭燕大药房高林西里分店,2023-04-12,263088.366931
7881,厦门鹭燕大药房高林西里分店,2023-04-13,262564.538181
7881,厦门鹭燕大药房高林西里分店,2023-04-14,270759.996557
7881,厦门鹭燕大药房高林西里分店,2023-04-15,269770.09675699996
7881,厦门鹭燕大药房高林西里分店,2023-04-16,269372.925207
7881,厦门鹭燕大药房高林西里分店,2023-04-17,270151.408207
7881,厦门鹭燕大药房高林西里分店,2023-04-18,266514.45015700004
7881,厦门鹭燕大药房高林西里分店,2023-04-19,266020.006607
7881,厦门鹭燕大药房高林西里分店,2023-04-20,265447.499259
7881,厦门鹭燕大药房高林西里分店,2023-04-21,261966.58620900003
7881,厦门鹭燕大药房高林西里分店,2023-04-22,263252.408159
7881,厦门鹭燕大药房高林西里分店,2023-04-23,263471.317459
7881,厦门鹭燕大药房高林西里分店,2023-04-24,263176.324209
7881,厦门鹭燕大药房高林西里分店,2023-04-25,261648.62154899997
7881,厦门鹭燕大药房高林西里分店,2023-04-26,267213.688649
7881,厦门鹭燕大药房高林西里分店,2023-04-27,266874.311899
7881,厦门鹭燕大药房高林西里分店,2023-04-28,266499.057699
7881,厦门鹭燕大药房高林西里分店,2023-04-29,267193.392099
7881,厦门鹭燕大药房高林西里分店,2023-04-30,266953.056649
7881,厦门鹭燕大药房高林西里分店,2023-05-01,266711.628849
7881,厦门鹭燕大药房高林西里分店,2023-05-02,266183.441789
7881,厦门鹭燕大药房高林西里分店,2023-05-03,266037.020939
7881,厦门鹭燕大药房高林西里分店,2023-05-04,269728.607639
7881,厦门鹭燕大药房高林西里分店,2023-05-05,268593.158889
7881,厦门鹭燕大药房高林西里分店,2023-05-06,268170.325489
7881,厦门鹭燕大药房高林西里分店,2023-05-07,266970.06048899994
7881,厦门鹭燕大药房高林西里分店,2023-05-08,266086.922739
7881,厦门鹭燕大药房高林西里分店,2023-05-09,265827.32373899996
7881,厦门鹭燕大药房高林西里分店,2023-05-10,265282.423739
7881,厦门鹭燕大药房高林西里分店,2023-05-11,264543.711939
7881,厦门鹭燕大药房高林西里分店,2023-05-12,265642.802239
7881,厦门鹭燕大药房高林西里分店,2023-05-13,265250.494129
7881,厦门鹭燕大药房高林西里分店,2023-05-14,264938.642629
7881,厦门鹭燕大药房高林西里分店,2023-05-15,267026.718799
7881,厦门鹭燕大药房高林西里分店,2023-05-16,266472.45495
7881,厦门鹭燕大药房高林西里分店,2023-05-17,264840.4875
7881,厦门鹭燕大药房高林西里分店,2023-05-18,296699.82453
7881,厦门鹭燕大药房高林西里分店,2023-05-19,306453.38738
7881,厦门鹭燕大药房高林西里分店,2023-05-20,305354.67418
7881,厦门鹭燕大药房高林西里分店,2023-05-21,304342.023422
7881,厦门鹭燕大药房高林西里分店,2023-05-22,304027.29787300003
7881,厦门鹭燕大药房高林西里分店,2023-05-23,304659.426373
7881,厦门鹭燕大药房高林西里分店,2023-05-24,303962.395273
7881,厦门鹭燕大药房高林西里分店,2023-05-25,336232.257373
7881,厦门鹭燕大药房高林西里分店,2023-05-26,327112.426725
7881,厦门鹭燕大药房高林西里分店,2023-05-27,319872.214675
7881,厦门鹭燕大药房高林西里分店,2023-05-28,303061.482925
7881,厦门鹭燕大药房高林西里分店,2023-05-29,300634.26430499996
7881,厦门鹭燕大药房高林西里分店,2023-05-30,300238.673805
7881,厦门鹭燕大药房高林西里分店,2023-05-31,301422.704455
7881,厦门鹭燕大药房高林西里分店,2023-06-01,297422.702405
7881,厦门鹭燕大药房高林西里分店,2023-06-02,296825.00330499996
7881,厦门鹭燕大药房高林西里分店,2023-06-03,296518.86046999996
7881,厦门鹭燕大药房高林西里分店,2023-06-04,296256.32297
7881,厦门鹭燕大药房高林西里分店,2023-06-05,298192.96616999997
7881,厦门鹭燕大药房高林西里分店,2023-06-06,298436.61542
7881,厦门鹭燕大药房高林西里分店,2023-06-07,288385.617179
7881,厦门鹭燕大药房高林西里分店,2023-06-08,287718.121879
7881,厦门鹭燕大药房高林西里分店,2023-06-09,287385.61037899996
7881,厦门鹭燕大药房高林西里分店,2023-06-10,287076.64210399997
7881,厦门鹭燕大药房高林西里分店,2023-06-11,286603.97845399997
7881,厦门鹭燕大药房高林西里分店,2023-06-12,285712.81715399993
7881,厦门鹭燕大药房高林西里分店,2023-06-13,286723.784344
7881,厦门鹭燕大药房高林西里分店,2023-06-14,285975.452834
7881,厦门鹭燕大药房高林西里分店,2023-06-15,284758.503609
7881,厦门鹭燕大药房高林西里分店,2023-06-16,283257.59395899996
7881,厦门鹭燕大药房高林西里分店,2023-06-17,283031.287609
7881,厦门鹭燕大药房高林西里分店,2023-06-18,283278.01489899994
7881,厦门鹭燕大药房高林西里分店,2023-06-19,282434.72359099996
7881,厦门鹭燕大药房高林西里分店,2023-06-20,281992.268291
7881,厦门鹭燕大药房高林西里分店,2023-06-21,269472.821491
7881,厦门鹭燕大药房高林西里分店,2023-06-22,269272.138041
7881,厦门鹭燕大药房高林西里分店,2023-06-23,275889.356941
7881,厦门鹭燕大药房高林西里分店,2023-06-24,275275.631091
7881,厦门鹭燕大药房高林西里分店,2023-06-25,274739.13189099997
7881,厦门鹭燕大药房高林西里分店,2023-06-26,274567.926891
7881,厦门鹭燕大药房高林西里分店,2023-06-27,274472.13763099996
7881,厦门鹭燕大药房高林西里分店,2023-06-28,272636.987531
7881,厦门鹭燕大药房高林西里分店,2023-06-29,270486.98333099997
7881,厦门鹭燕大药房高林西里分店,2023-06-30,271567.448881
7881,厦门鹭燕大药房高林西里分店,2023-07-01,270786.344381
7881,厦门鹭燕大药房高林西里分店,2023-07-02,269268.381481
7881,厦门鹭燕大药房高林西里分店,2023-07-03,274549.23973100004
7881,厦门鹭燕大药房高林西里分店,2023-07-04,273514.12605599995
7881,厦门鹭燕大药房高林西里分店,2023-07-05,272717.52390599996
7881,厦门鹭燕大药房高林西里分店,2023-07-06,271143.840381
7881,厦门鹭燕大药房高林西里分店,2023-07-07,276562.07868100004
7881,厦门鹭燕大药房高林西里分店,2023-07-08,276007.85123100004
7881,厦门鹭燕大药房高林西里分店,2023-07-09,275810.32818099996
7881,厦门鹭燕大药房高林西里分店,2023-07-10,275426.134231
7881,厦门鹭燕大药房高林西里分店,2023-07-11,272487.39732099994
7881,厦门鹭燕大药房高林西里分店,2023-07-12,272036.605206
7881,厦门鹭燕大药房高林西里分店,2023-07-13,270857.22535599995
7881,厦门鹭燕大药房高林西里分店,2023-07-14,270235.001256
7881,厦门鹭燕大药房高林西里分店,2023-07-15,269733.497856
7881,厦门鹭燕大药房高林西里分店,2023-07-16,269125.340685
7881,厦门鹭燕大药房高林西里分店,2023-07-17,270624.462335
7881,厦门鹭燕大药房高林西里分店,2023-07-18,270320.294535
7881,厦门鹭燕大药房高林西里分店,2023-07-19,269874.670385
7881,厦门鹭燕大药房高林西里分店,2023-07-20,269662.181935
7881,厦门鹭燕大药房高林西里分店,2023-07-21,271304.252825
7881,厦门鹭燕大药房高林西里分店,2023-07-22,270887.261575
7881,厦门鹭燕大药房高林西里分店,2023-07-23,270495.209625
7881,厦门鹭燕大药房高林西里分店,2023-07-24,268900.111825
7881,厦门鹭燕大药房高林西里分店,2023-07-25,268610.589395
7881,厦门鹭燕大药房高林西里分店,2023-07-26,268141.446395
7881,厦门鹭燕大药房高林西里分店,2023-07-27,266676.20839499997
7881,厦门鹭燕大药房高林西里分店,2023-07-28,266332.621285
7881,厦门鹭燕大药房高林西里分店,2023-07-29,266191.749335
7881,厦门鹭燕大药房高林西里分店,2023-07-30,268754.568126
7881,厦门鹭燕大药房高林西里分店,2023-07-31,268430.889276
7881,厦门鹭燕大药房高林西里分店,2023-08-01,267764.577726
7881,厦门鹭燕大药房高林西里分店,2023-08-02,266397.291726
7881,厦门鹭燕大药房高林西里分店,2023-08-03,265199.916026
7881,厦门鹭燕大药房高林西里分店,2023-08-04,264211.47407600004
7881,厦门鹭燕大药房高林西里分店,2023-08-05,266676.80296600005
7881,厦门鹭燕大药房高林西里分店,2023-08-06,266453.753266
7881,厦门鹭燕大药房高林西里分店,2023-08-07,265357.498116
